10 0.009405 3.142426
100 0.009602 3.141601
1000 0.008840 3.141593
10000 0.008878 3.141593
100000 0.006388 3.141593
1000000 0.005919 3.141593
10000000 0.022499 3.141593
100000000 0.089624 3.141593
