0.000018 0.000001 0.000005 0.000049 0.000454 0.004555 0.043186 0.426024
0.000076 0.000008 0.000005 0.000025 0.000229 0.002326 0.022760 0.227131
0.000025 0.000002 0.000003 0.000016 0.000152 0.001530 0.014356 0.142174
0.000083 0.000004 0.000003 0.000015 0.000124 0.001244 0.011430 0.113609
